Q-avg,Q-std,Q_loss,alpha,epoch,evaluation/episode-length-avg,evaluation/episode-length-max,evaluation/episode-length-min,evaluation/episode-length-std,evaluation/return-average,evaluation/return-max,evaluation/return-min,evaluation/return-std,model/max_penalty,model/mean_rollout_length,model/mean_rollout_reward,model/origin_ret,model/penalty_ret,model/val_loss,model/valid_num,perf/AverageLength,perf/AverageReturn,perf/NormalizedReturn,sampler/episodes,sampler/last-path-return,sampler/max-path-return,sampler/pool-size,sampler/total-samples,time-step,times/epoch_after_hook,times/epoch_before_hook,times/epoch_rollout_model,times/evaluation_metrics,times/evaluation_paths,times/timestep_after_hook,times/timestep_before_hook,times/train,timestep,timesteps_total,train-steps,training/Q/q1_loss,training/sac_Q/q1,training/sac_Q/q2,training/sac_Q/q2_loss,training/sac_Q/q_global_norm,training/sac_pi/alpha,training/sac_pi/alpha_loss,training/sac_pi/logp_pi,training/sac_pi/pi_entropy,training/sac_pi/pi_global_norm,training/sac_pi/policy_loss,training/sac_pi/std,training/sac_pi/valid_num
206.63724,135.5508,116.78676,0.16517791,604,1000.0,1000,1000,0.0,5273.919,5319.0254,5236.1025,25.807026,7.272723197937012,20.0,3.087337006997679,86.39159898114185,81.32065385499776,0.39125705,46336,1000.0,5273.919,1.1484791540278825,0,0,-inf,1000000,0,604,1.7676502466201782e-06,0.0001319311559200287,493.0223394483328,0.0005485191941261292,35.24766589328647,0.003943838179111481,0.008428391069173813,60.05504217930138,1000,605000,605000,86.42459,199.05113,199.93106,85.88121,198.75212,0.16518863,0.079941235,5.004858,3.2819762,1.5558096,-214.41138,0.5034004,4900.0
209.30917,128.71284,94.277695,0.16938452,605,1000.0,1000,1000,0.0,5173.79,5199.4893,5102.753,27.385221,7.272723197937012,20.0,3.0398000276009816,85.47326834687559,80.75403101660669,0.39125705,46195,1000.0,5173.79,1.1266677660141278,0,0,-inf,1000000,0,605,1.9744038581848145e-06,0.00027269497513771057,495.02230240777135,0.0005200989544391632,36.07900062389672,0.004011677578091621,0.008634999394416809,72.25363949500024,1000,606000,606000,101.00818,220.08086,220.20792,100.647766,171.5091,0.16938052,0.10134034,4.0618243,3.4840503,1.2650458,-227.99301,0.48321506,4969.0
212.39822,119.40965,108.69217,0.16884957,606,1000.0,1000,1000,0.0,4925.184,4983.6787,4896.245,29.55024,7.272723197937012,20.0,3.077986491440051,86.16302031845329,81.29999112275719,0.39125705,46203,1000.0,4925.184,1.0725131647664046,0,0,-inf,1000000,0,606,1.7527490854263306e-06,0.0001315586268901825,497.40987647883594,0.0005903169512748718,45.2558014113456,0.0041388217359781265,0.008383730426430702,63.989615600556135,1000,607000,607000,106.714714,210.96843,210.38521,106.39208,190.457,0.16882618,-0.020779096,4.222293,3.4952035,1.4597054,-219.34137,0.51000845,4954.0
203.09073,143.61331,100.740616,0.17115414,607,1000.0,1000,1000,0.0,4606.9805,4875.375,4095.3633,328.70544,7.272723197937012,20.0,3.027939719307242,85.83447567049572,81.80144324783683,0.39125705,46185,1000.0,4606.9805,1.0031978917190065,0,0,-inf,1000000,0,607,1.823529601097107e-06,0.00013495609164237976,507.2363407853991,0.0005241483449935913,42.5360975433141,0.004088131710886955,0.008520703762769699,68.35123695246875,1000,608000,608000,97.31473,223.41716,223.45056,96.26403,213.335,0.17116721,-0.2770968,3.0283046,3.3325782,1.5675555,-226.11876,0.44634756,5048.0
211.30766,143.99686,90.25512,0.16707772,608,1000.0,1000,1000,0.0,4705.7383,4792.7324,4619.2393,52.081062,7.272723197937012,20.0,3.024600459138844,85.28170035911904,81.87916246807099,0.39125705,46249,1000.0,4705.7383,1.024710610158664,0,0,-inf,1000000,0,608,1.860782504081726e-06,0.00024520792067050934,488.99688242934644,0.0005206279456615448,40.915267802774906,0.0041983462870121,0.008644789457321167,68.76872628368437,1000,609000,609000,113.079956,201.1393,200.83467,113.07246,306.9047,0.16706568,0.6373817,4.975823,3.2293708,2.2201993,-211.24487,0.4690831,4941.0
217.90633,138.24919,90.669785,0.1677642,609,1000.0,1000,1000,0.0,4937.9385,4974.6963,4877.4824,31.230503,7.272723197937012,20.0,3.0113232731289683,85.03035748210017,80.16056151532352,0.39125705,46119,1000.0,4937.9385,1.0752914938066422,0,0,-inf,1000000,0,609,1.8794089555740356e-06,0.00025937892496585846,493.8219114597887,0.0005625020712614059,37.7613744661212,0.004053659737110138,0.008278731256723404,57.12128806486726,1000,610000,610000,113.397736,206.21602,205.56631,112.65081,213.44543,0.16777158,-0.13584854,4.5406227,3.5778575,1.5489324,-219.05011,0.5320086,4964.0
221.10347,131.59477,96.62382,0.17290297,610,1000.0,1000,1000,0.0,4984.398,5098.3228,4891.509,65.878105,7.272723197937012,20.0,3.0393684786885675,85.54664407806763,81.30407936361968,0.39125705,46164,1000.0,4984.398,1.0854119038158137,0,0,-inf,1000000,0,610,1.8756836652755737e-06,0.00011492334306240082,496.39671834371984,0.0006276834756135941,41.46626573801041,0.004086529836058617,0.008588975295424461,72.76703798398376,1000,611000,611000,107.38213,212.64034,210.16467,107.27386,222.47339,0.17288695,0.3328182,5.1402183,3.35933,1.6747726,-227.85298,0.50537586,4909.0
207.06812,120.774574,83.31172,0.17023036,611,1000.0,1000,1000,0.0,4814.2837,4848.567,4765.2983,26.530735,7.272723197937012,20.0,3.104162702393274,86.77991550182274,80.5665066727382,0.39125705,46276,1000.0,4814.2837,1.0483553911384835,0,0,-inf,1000000,0,611,1.987442374229431e-06,0.00012808851897716522,506.9533937443048,0.0006299838423728943,38.36505042389035,0.0039561595767736435,0.008567135781049728,65.84683690592647,1000,612000,612000,105.903336,214.55762,214.02396,105.620056,234.22856,0.1702221,0.27796984,3.9538624,3.4006066,1.8134937,-218.51854,0.4886754,5018.0
206.28427,113.84882,105.48134,0.16174419,612,1000.0,1000,1000,0.0,5188.357,5222.5996,5114.41,31.30963,7.272723197937012,20.0,3.079362967519889,86.42732529613195,81.76627763968766,0.39125705,46278,1000.0,5188.357,1.1298409175112913,0,0,-inf,1000000,0,612,1.7900019884109497e-06,0.00012315064668655396,501.50249686837196,0.000574575737118721,34.82768716663122,0.004051230847835541,0.008780362084507942,64.61559538915753,1000,613000,613000,88.026024,208.90886,207.49695,88.3048,288.43713,0.16176748,-0.060736656,4.475986,3.368611,1.5385779,-221.07053,0.51094043,4938.0
211.45125,152.2208,110.74015,0.17011832,613,1000.0,1000,1000,0.0,5009.2314,5062.7334,4961.5728,35.567875,7.272723197937012,20.0,2.9674132778535465,83.87452984321662,80.6241933088261,0.39125705,46303,1000.0,5009.2314,1.0908214607492175,0,0,-inf,1000000,0,613,1.9203871488571167e-06,0.0003165882080793381,502.67993007972836,0.0012221802026033401,36.88560412079096,0.004267862066626549,0.00867157056927681,62.99270066060126,1000,614000,614000,98.89336,216.47241,216.65536,99.711464,169.69171,0.17015643,-0.10506644,3.6010623,3.4227417,1.5295208,-225.05498,0.467887,5018.0
209.60901,151.21466,85.845505,0.16748196,614,1000.0,1000,1000,0.0,4942.218,5070.558,4713.681,92.56936,7.272723197937012,20.0,3.081757158629486,86.0751589849549,81.23307658141732,0.39125705,46413,1000.0,4942.218,1.0762236662238023,0,0,-inf,1000000,0,614,1.9613653421401978e-06,0.0001207645982503891,494.1781161352992,0.0006539467722177505,34.22705871425569,0.004260683432221413,0.00829058513045311,60.95499310269952,1000,615000,615000,77.24669,215.82454,214.95999,76.40457,198.38261,0.16749695,-0.4964795,3.7739289,3.3336701,1.5797797,-222.82294,0.46728268,4980.0
219.09317,105.95511,81.088135,0.17025617,615,1000.0,1000,1000,0.0,5118.507,5209.511,5038.24,50.385128,7.272723197937012,20.0,2.929709761604008,83.20880202025903,80.71926535064995,0.39125705,46315,1000.0,5118.507,1.1146252556226535,0,0,-inf,1000000,0,615,1.8514692783355713e-06,0.0001513175666332245,496.99911946058273,0.0005354508757591248,36.905094895511866,0.00400119461119175,0.008392136543989182,60.92653073556721,1000,616000,616000,95.908554,206.81992,206.3147,95.797035,268.84457,0.17023142,-0.09096752,4.431155,3.5430436,1.7819873,-221.99413,0.5136721,4917.0
213.11343,123.59527,101.330246,0.1707645,616,1000.0,1000,1000,0.0,4844.431,4902.423,4786.4927,30.201101,7.272723197937012,20.0,3.052919085970025,85.8295580422846,81.10365681789457,0.39125705,46144,1000.0,4844.431,1.05492250539913,0,0,-inf,1000000,0,616,1.9315630197525024e-06,0.00012993253767490387,496.3961564078927,0.0005531720817089081,35.395540008321404,0.004078062251210213,0.008487116545438766,60.988175762817264,1000,617000,617000,99.52503,212.47647,212.22693,98.13833,224.17105,0.17074896,-0.13419633,4.375987,3.525065,1.9761802,-223.5326,0.50364065,4951.0
220.14363,94.410614,101.28264,0.17097898,617,1000.0,1000,1000,0.0,5008.042,5077.874,4950.9766,43.23171,7.272723197937012,20.0,3.047410673182804,85.16026876978808,80.15707865769207,0.39125705,46325,1000.0,5008.042,1.09056235851186,0,0,-inf,1000000,0,617,1.7993152141571045e-06,0.00027774274349212646,498.00143016688526,0.0005786120891571045,34.90744509734213,0.003993310034275055,0.008550113067030907,61.98914922401309,1000,618000,618000,95.71885,208.36453,205.67586,95.43141,227.48012,0.1709838,0.32301795,5.036934,3.374899,1.7153234,-219.76962,0.49330953,4904.0
208.0489,141.23145,106.70373,0.17088331,618,1000.0,1000,1000,0.0,4977.4683,5096.5703,4874.832,70.54548,7.272723197937012,20.0,3.080035392622841,85.15517791575733,80.91130151527405,0.39125705,46440,1000.0,4977.4683,1.083902388646446,0,0,-inf,1000000,0,618,3.719702363014221e-06,0.00013019703328609467,502.88917547278106,0.0005307607352733612,36.19953912869096,0.0044031646102666855,0.008576853200793266,60.34429543465376,1000,619000,619000,63.572945,217.60576,217.6495,63.723083,249.28802,0.17091434,-0.5436995,3.7818189,3.5919788,1.5211403,-227.88754,0.5016246,4955.0
205.02739,132.09396,108.16723,0.16530088,619,1000.0,1000,1000,0.0,4980.63,5038.409,4922.945,38.18226,7.272723197937012,20.0,3.0765378041536473,85.87210875389688,80.63638768415392,0.39125705,46156,1000.0,4980.63,1.0845910943060892,0,0,-inf,1000000,0,619,1.912936568260193e-06,0.000136619433760643,487.1466888245195,0.0005739759653806686,35.584252044558525,0.004024194553494453,0.008370652794837952,59.953997230157256,1000,620000,620000,92.2359,220.49692,220.7415,92.14806,287.4132,0.16530788,-0.23644367,3.5314934,3.4360688,1.7168788,-226.29189,0.47680557,4996.0
206.69295,148.29103,104.271454,0.16840944,620,1000.0,1000,1000,0.0,5009.8823,5046.989,4985.3354,18.266756,7.272723197937012,20.0,3.0351740863945103,84.96433954355282,80.90051886717558,0.39125705,46301,1000.0,5009.8823,1.090963243705867,0,0,-inf,1000000,0,620,1.8086284399032593e-06,0.00013958849012851715,498.68139645271003,0.0005846470594406128,33.93005218915641,0.004280813038349152,0.008638028055429459,71.31496699154377,1000,621000,621000,93.41173,205.19377,205.51562,93.09713,177.24483,0.16839887,0.305561,4.1077433,3.619632,1.9632742,-215.2567,0.51270646,4959.0
218.54668,133.97452,137.05363,0.1714593,621,1000.0,1000,1000,0.0,5097.4395,5169.5312,5024.033,44.037933,7.272723197937012,20.0,2.9990805289357247,84.92791717560083,81.09029470489502,0.39125705,46287,1000.0,5097.4395,1.11003608274374,0,0,-inf,1000000,0,621,1.8998980522155762e-06,0.0002616085112094879,496.1011507231742,0.0005588717758655548,33.47936797700822,0.004155987873673439,0.008384231477975845,59.81819846481085,1000,622000,622000,100.30611,210.7738,209.38274,100.1969,233.67793,0.17151722,-0.27243653,4.104423,3.5881343,1.549008,-219.59657,0.51867956,4978.0
205.31978,126.981544,100.50207,0.16985275,622,1000.0,1000,1000,0.0,5104.9526,5222.955,4871.3535,95.14721,7.272723197937012,20.0,2.9985335663456323,84.75643974058926,80.97939811250329,0.39125705,46199,1000.0,5104.9526,1.1116727026641926,0,0,-inf,1000000,0,622,1.6745179891586304e-06,0.00013097748160362244,491.7400535903871,0.0005044080317020416,36.81284116022289,0.004076449200510979,0.008458293974399567,61.01833446882665,1000,623000,623000,95.393974,196.79613,195.25836,95.82948,276.7473,0.1698529,-0.021304013,5.012914,3.5734131,1.3987155,-215.6893,0.54586464,4926.0
209.11154,112.055084,124.17228,0.17563535,623,1000.0,1000,1000,0.0,5225.456,5284.9243,5191.546,24.846643,7.272723197937012,20.0,3.055586883241708,85.24148533446666,80.4258993265313,0.39125705,46293,1000.0,5225.456,1.1379223333126853,0,0,-inf,1000000,0,623,1.6596168279647827e-06,0.00012951157987117767,495.46901265718043,0.0005741547793149948,32.92595347575843,0.003909042105078697,0.008245334029197693,60.564377412199974,1000,624000,624000,107.22762,198.12695,198.45432,107.42257,212.07858,0.17562611,-0.17596091,5.456094,3.5392716,1.8848201,-218.77438,0.5363039,4828.0
208.95364,142.52303,86.96456,0.17042685,624,1000.0,1000,1000,0.0,4968.3506,5056.3877,4906.2236,50.828224,7.272723197937012,20.0,3.0764049202342982,86.87120665287172,81.74834204836249,0.39125705,46264,1000.0,4968.3506,1.0819162572514627,0,0,-inf,1000000,0,624,1.8049031496047974e-06,0.00012012384831905365,499.3485107123852,0.0005016550421714783,36.0484534073621,0.004132552072405815,0.008462848141789436,60.61234069801867,1000,625000,625000,106.075676,209.01611,207.81477,106.61019,239.18585,0.17042825,-0.08245963,4.618502,3.4153771,1.7917984,-219.79704,0.50039834,4943.0
214.8344,133.41034,86.06708,0.16524878,625,823.6,1000,397,269.52261500660757,3766.0867,4810.5967,1546.2205,1427.3188,7.272723197937012,20.0,3.0981605912856143,86.04490229873672,80.55467928824126,0.39125705,46262,823.6,3766.0867,0.8200234058337141,0,0,-inf,1000000,0,625,1.7248094081878662e-06,0.0002730041742324829,495.370532957837,0.0006120428442955017,28.870582100003958,0.004043927416205406,0.00859840214252472,59.940460899844766,1000,626000,626000,109.98378,223.08096,222.56938,109.06944,239.2509,0.16527168,0.12152036,3.7204757,3.2400448,1.9772432,-228.76022,0.46017364,4998.0
207.91675,147.3694,92.09101,0.1655637,626,1000.0,1000,1000,0.0,5215.9897,5301.5547,5155.3086,56.05226,7.272723197937012,20.0,3.014229380253364,84.43391124855376,80.06170467408062,0.39125705,46319,1000.0,5215.9897,1.1358602581584767,0,0,-inf,1000000,0,626,1.819804310798645e-06,0.0001377146691083908,497.453078398481,0.000519920140504837,34.4313436485827,0.004109242931008339,0.008479904383420944,61.81203245744109,1000,627000,627000,72.675224,218.76253,218.73347,73.07226,279.38715,0.16557278,-0.15765482,3.7702584,3.2217574,1.738051,-227.20233,0.45214048,4969.0
210.10478,113.09425,108.408325,0.16132364,627,850.5,1000,251,299.0007525074143,4196.4004,5189.6113,970.4553,1611.5844,7.272723197937012,20.0,3.075855724298277,86.71984236103795,81.78918315823793,0.39125705,46257,850.5,4196.4004,0.9137599688444412,0,0,-inf,1000000,0,627,1.8123537302017212e-06,0.00013235770165920258,498.7426452934742,0.000577930361032486,29.189021041616797,0.00422082282602787,0.008553629741072655,60.31366350501776,1000,628000,628000,106.253944,212.5375,211.01013,106.46063,220.55319,0.16131914,0.014579318,4.9425745,3.2245889,1.4450917,-223.9286,0.5010427,4972.0
204.64417,147.37234,94.93846,0.17101447,628,1000.0,1000,1000,0.0,5026.999,5099.494,4739.1196,98.25013,7.272723197937012,20.0,2.9760440631024774,84.08099061578326,81.2215856391859,0.39125705,46314,1000.0,5026.999,1.0946918270106993,0,0,-inf,1000000,0,628,1.8402934074401855e-06,0.00013091973960399628,494.56238086521626,0.0008512027561664581,34.855268716812134,0.003992218524217606,0.008581375703215599,60.72042401507497,1000,629000,629000,109.17399,215.41377,214.22173,110.30468,200.40132,0.17103367,0.16120659,3.9768653,3.4269874,1.6074681,-219.89441,0.47046357,5004.0
199.66312,147.41222,108.94645,0.17035615,629,1000.0,1000,1000,0.0,5067.6133,5101.7056,5021.0356,26.839828,7.272723197937012,20.0,3.0274239123284032,85.58584165098975,81.0653859589821,0.39125705,46173,1000.0,5067.6133,1.1035389558690465,0,0,-inf,1000000,0,629,1.7005950212478638e-06,0.0002645086497068405,489.6924144513905,0.0005574692040681839,34.704134402796626,0.004141677170991898,0.008733229711651802,62.54408445023,1000,630000,630000,112.34456,214.6777,214.91924,113.412865,231.81046,0.1704119,-0.4099921,4.161977,3.4186637,1.5575699,-227.26994,0.49020794,4965.0
210.47722,106.84312,99.865036,0.16623001,630,1000.0,1000,1000,0.0,4831.6694,4971.145,4660.3794,98.91718,7.272723197937012,20.0,3.032450799986813,85.77040436620541,81.54225298230588,0.39125705,46199,1000.0,4831.6694,1.052142580901766,0,0,-inf,1000000,0,630,1.7676502466201782e-06,0.00012778490781784058,495.20366850309074,0.0005715209990739822,33.8999101202935,0.004138730466365814,0.008658185601234436,61.39150557294488,1000,631000,631000,116.39097,204.1118,205.4335,117.99696,252.576,0.1662535,-0.4048604,3.9330025,3.4568229,1.4767176,-216.71501,0.4981805,4966.0
208.89249,135.79652,113.10269,0.1706695,631,1000.0,1000,1000,0.0,4997.349,5084.7764,4956.916,35.017612,7.272723197937012,20.0,3.0342706848528334,85.0848671258959,80.5214696059358,0.39125705,46337,1000.0,4997.349,1.0882330974708523,0,0,-inf,1000000,0,631,1.862645149230957e-06,0.00011736899614334106,505.2527367416769,0.0005091782659292221,36.01273304969072,0.004038691520690918,0.008463917300105095,60.50702077150345,1000,632000,632000,85.57796,219.52055,219.86047,84.07252,254.52293,0.17068136,-0.05861564,3.5940347,3.3185844,1.6941049,-227.02682,0.46026656,5036.0
209.83435,127.26084,89.42554,0.165881,632,1000.0,1000,1000,0.0,4994.9673,5017.3223,4967.784,15.277701,7.272723197937012,20.0,3.062306606228789,85.91515251056151,81.76090298846245,0.39125705,46242,1000.0,4994.9673,1.0877142548132863,0,0,-inf,1000000,0,632,1.7434358596801758e-06,0.00012517720460891724,496.84067365527153,0.0005892384797334671,34.23206212185323,0.004076885059475899,0.008457373827695847,60.830328239127994,1000,633000,633000,139.27,203.82832,204.35835,137.94125,350.9718,0.165912,-0.15598862,4.704705,3.5077362,1.9887704,-216.96106,0.5348245,4943.0
206.01826,114.51799,92.54316,0.1624024,633,1000.0,1000,1000,0.0,5269.504,5325.2793,5221.1396,37.10171,7.272723197937012,20.0,3.1181152109791563,85.5919842329318,80.62362595221877,0.39125705,46541,1000.0,5269.504,1.147517412471976,0,0,-inf,1000000,0,633,1.8067657947540283e-06,0.00027416832745075226,499.8573774918914,0.0005480591207742691,33.905913442373276,0.004200607538223267,0.008554073050618172,61.111372884362936,1000,634000,634000,98.31229,223.36246,223.11856,98.45941,255.89684,0.16238376,-0.13849935,3.5003676,3.4431129,1.5953002,-228.20673,0.46738034,5015.0
211.21884,96.26997,74.87625,0.16245922,634,1000.0,1000,1000,0.0,5114.935,5165.0366,5054.038,30.467306,7.272723197937012,20.0,3.0804418870903953,86.42315575599164,80.84178096076965,0.39125705,46335,1000.0,5114.935,1.1138472043639214,0,0,-inf,1000000,0,634,1.7210841178894043e-06,0.0001226179301738739,494.44994562864304,0.0005210749804973602,35.97943777963519,0.0041840411722660065,0.009020417928695679,59.940006110817194,1000,635000,635000,97.03091,212.00607,211.08943,97.000916,181.17088,0.16246486,-0.10220541,4.6187143,3.236953,1.8103336,-222.12697,0.48990032,4964.0
210.0728,104.48553,100.95495,0.1728876,635,1000.0,1000,1000,0.0,5010.962,5050.038,4971.9844,20.521708,7.272723197937012,20.0,3.045812450668558,85.17283142768923,81.25605791773916,0.39125705,46299,1000.0,5010.962,1.0911984140863258,0,0,-inf,1000000,0,635,3.3210963010787964e-06,0.00012393854558467865,490.1178345941007,0.000653490424156189,33.391570495441556,0.0041335877031087875,0.008472342044115067,61.35550928488374,1000,636000,636000,87.0923,210.1462,209.42758,87.03099,480.11557,0.17288187,0.2196027,4.3693304,3.4873466,1.7288796,-217.07841,0.4904159,4997.0
219.18193,122.34702,91.296715,0.1697183,636,1000.0,1000,1000,0.0,5249.526,5276.6367,5212.0566,22.66292,7.272723197937012,20.0,3.129364772475811,86.5754829431947,80.77479487227679,0.39125705,46443,1000.0,5249.526,1.1431655372496905,0,0,-inf,1000000,0,636,1.8458813428878784e-06,0.00013269297778606415,498.02764055505395,0.0005205720663070679,36.5135755892843,0.004185112193226814,0.008669227361679077,60.949231224134564,1000,637000,637000,93.23017,215.80034,216.02054,93.25876,243.25363,0.16969424,0.16695389,3.88506,3.5301156,1.7393197,-223.29701,0.48302618,4994.0
224.41101,100.6362,98.01764,0.16796972,637,930.5,1000,305,208.5,4568.814,5013.799,1188.453,1127.824,7.272723197937012,20.0,3.049720206618584,86.15474926718262,81.38053431508004,0.39125705,46120,930.5,4568.814,0.9948839646323645,0,0,-inf,1000000,0,637,2.039596438407898e-06,0.00027100183069705963,491.49725464731455,0.0006072632968425751,31.898081498220563,0.004145558923482895,0.008542502298951149,60.65001132711768,1000,638000,638000,91.51012,216.00032,215.08365,90.976776,234.62103,0.16797775,-0.13140328,4.083709,3.5847962,1.5369627,-224.68294,0.5149631,4951.0
207.86462,122.27094,88.601265,0.16539088,638,1000.0,1000,1000,0.0,4956.867,5121.5957,4845.972,97.14743,7.272723197937012,20.0,3.005606756348696,85.00041978055349,80.4360180539751,0.39125705,46166,1000.0,4956.867,1.079414793204592,0,0,-inf,1000000,0,638,1.903623342514038e-06,0.000133538618683815,488.32052791677415,0.0005503222346305847,34.35021546110511,0.00399261899292469,0.008270533755421638,62.540388870984316,1000,639000,639000,97.1534,210.8355,210.70792,98.137764,241.87839,0.16538751,-0.057709437,4.1966105,3.4264598,1.6781808,-216.87598,0.4950531,4999.0
210.71347,139.08488,84.132034,0.16803358,639,1000.0,1000,1000,0.0,4889.0283,4998.4043,4791.19,59.191,7.272723197937012,20.0,3.0838414350698446,85.06280776153291,80.48206552873731,0.39125705,46370,1000.0,4889.0283,1.0646372438429148,0,0,-inf,1000000,0,639,1.8849968910217285e-06,0.00012058019638061523,498.7052288763225,0.0005561318248510361,34.717528112232685,0.0042139459401369095,0.008426027372479439,61.6233272459358,1000,640000,640000,99.49622,215.20572,215.53691,99.63913,285.22217,0.16805364,0.086214304,3.7875798,3.4469674,1.8372182,-222.42325,0.4746014,4993.0
211.452,93.412384,121.70324,0.16815121,640,1000.0,1000,1000,0.0,4855.2515,4895.826,4781.824,30.315773,7.272723197937012,20.0,3.043262194730402,84.95262120161004,80.74810156918466,0.39125705,46232,1000.0,4855.2515,1.0572795273941404,0,0,-inf,1000000,0,640,2.1010637283325195e-06,0.00013417378067970276,495.3065142016858,0.0005150288343429565,34.60459981486201,0.004050008952617645,0.008644124493002892,60.89919416420162,1000,641000,641000,94.39751,213.38644,212.40503,94.46975,218.98848,0.16813608,0.18582563,4.6943183,3.56807,1.4365886,-222.63718,0.5468056,4959.0
204.75461,133.5929,79.82495,0.1717577,641,1000.0,1000,1000,0.0,4790.486,4851.1123,4727.719,40.660072,7.272723197937012,20.0,3.0000528789775633,84.55344031414671,80.93654215726137,0.39125705,46378,1000.0,4790.486,1.0431714318427787,0,0,-inf,1000000,0,641,1.735985279083252e-06,0.000316862016916275,498.5044804383069,0.0005176663398742676,37.118432488292456,0.0042981598526239395,0.008422017097473145,60.13992485962808,1000,642000,642000,90.878654,213.46423,212.42957,91.062645,256.9809,0.17174855,0.20815346,3.9712384,3.403811,1.5046952,-218.96078,0.47931612,5024.0
208.95923,126.49301,105.056366,0.16963045,642,1000.0,1000,1000,0.0,4991.2363,5021.6387,4918.227,28.63221,7.272723197937012,20.0,3.08015010225676,85.79259919981742,80.44967885711372,0.39125705,46391,1000.0,4991.2363,1.086901528953003,0,0,-inf,1000000,0,642,1.691281795501709e-06,0.00012864172458648682,501.6757048368454,0.000683242455124855,35.7725371979177,0.004118755459785461,0.008619926869869232,59.86313497275114,1000,643000,643000,123.047646,208.36116,208.03357,123.949165,242.27565,0.16955294,0.6005205,4.0621023,3.4534378,1.4788206,-217.18712,0.47493184,4928.0
202.31462,120.058235,111.8167,0.16362558,643,1000.0,1000,1000,0.0,4907.132,4929.375,4837.196,27.265411,7.272723197937012,20.0,3.1102637906273767,87.5549487903869,81.56204752877534,0.39125705,46208,1000.0,4907.132,1.0685807884046028,0,0,-inf,1000000,0,643,3.870576620101929e-06,0.00014129653573036194,491.4517439696938,0.0005899090319871902,36.49050514400005,0.004056762903928757,0.008850149810314178,60.73823026381433,1000,644000,644000,87.96058,209.80103,208.33589,87.69487,247.11398,0.16360594,0.44670054,4.7730803,3.4382248,1.7311584,-219.54518,0.52223784,4966.0
216.33936,117.77502,70.773796,0.16288745,644,1000.0,1000,1000,0.0,5287.745,5360.366,5252.786,34.835674,7.272723197937012,20.0,3.0085596571571527,84.841450058933,80.55985080662965,0.39125705,46295,1000.0,5287.745,1.151490951627644,0,0,-inf,1000000,0,644,2.1364539861679077e-06,0.0001252107322216034,496.60300246067345,0.0007870681583881378,34.69427804276347,0.004185711964964867,0.008489448577165604,59.4991221409291,1000,645000,645000,91.22745,220.58585,220.0922,89.54508,263.0041,0.16291031,-0.2078857,3.8564606,3.156797,1.8852549,-227.56593,0.46514255,4998.0
202.12593,133.47888,103.168785,0.1654373,645,1000.0,1000,1000,0.0,4899.086,4946.084,4805.4688,46.02057,7.272723197937012,20.0,3.031741216984504,84.93167106701081,80.85618320163131,0.39125705,46251,1000.0,4899.086,1.0668281255691434,0,0,-inf,1000000,0,645,1.8253922462463379e-06,0.00026778876781463623,497.2965843863785,0.0005702469497919083,34.700220085680485,0.00399564765393734,0.008348826318979263,62.94203035533428,1000,646000,646000,95.36663,213.20657,216.09502,94.994995,215.70876,0.16545895,-0.29965365,3.6708443,3.3781688,2.0455546,-225.48357,0.47130325,5012.0
207.91171,118.872856,94.79183,0.16944791,646,1000.0,1000,1000,0.0,5042.131,5122.6597,4937.15,57.22397,7.272723197937012,20.0,3.0866694571400406,85.15192733286531,80.623069198699,0.39125705,46317,1000.0,5042.131,1.097988041434227,0,0,-inf,1000000,0,646,1.6819685697555542e-06,0.00013761967420578003,494.4152087420225,0.0005264990031719208,35.63752975873649,0.0040084924548864365,0.008430300280451775,61.76705274172127,1000,647000,647000,103.6987,206.70328,207.03784,103.288155,281.8983,0.16946664,-0.3497758,4.5941772,3.488723,1.5793434,-217.85818,0.5257658,4951.0
204.04948,134.22325,125.51097,0.1705047,647,1000.0,1000,1000,0.0,4945.705,5050.2153,4838.1104,69.71335,7.272723197937012,20.0,3.0541865740162772,85.1644645640871,80.22662211522042,0.39125705,46301,1000.0,4945.705,1.0769833165436744,0,0,-inf,1000000,0,647,1.862645149230957e-06,0.00013008899986743927,495.08733370900154,0.0005181189626455307,34.554578080773354,0.003859005868434906,0.008362144231796265,59.096577694639564,1000,648000,648000,89.331795,214.58115,216.13992,90.379196,341.47778,0.17052393,-0.19794717,4.367101,3.644812,1.8056831,-225.80962,0.5205451,4948.0
205.13359,160.5393,88.034874,0.16829264,648,929.1,1000,291,212.7,4522.4424,4958.994,941.42114,1194.116,7.272723197937012,20.0,3.0915102313358767,85.90083756284776,80.91142074041426,0.39125705,46298,929.1,4522.4424,0.984782700108712,0,0,-inf,1000000,0,648,1.914799213409424e-06,0.00013449974358081818,485.59501797147095,0.0006095748394727707,32.21670933999121,0.00402287021279335,0.008471120148897171,61.24796320870519,1000,649000,649000,77.07034,225.72993,224.94543,76.63694,170.64777,0.16831192,-0.30790058,4.3685236,3.2463136,1.9619988,-231.06758,0.48388985,4990.0
